DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2022-05,11055717,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2022-06,12051421,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2022-07,13530997,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2022-08,13293284,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2022-09,12369618,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2022-10,13029996,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2022-11,8555567,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2022-12,9104881,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2023-01,8350427,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2023-02,8403007,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2023-03,10125156,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2023-04,12037849,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,ES,2023-05,12863424,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-01,56439633,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-02,54804513,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-03,66393787,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-04,74866281,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-05,80847985,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-06,88045807,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-07,93109334,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-08,95128608,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-09,88197997,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-10,79681690,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-11,61557509,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2019-12,61595269,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2007,2020-01,57831733,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-01,46583789,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-02,45404454,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-03,55384890,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-04,62852694,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-05,68259100,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-06,74451680,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-07,79410949,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-08,80487892,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-09,74524741,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-10,67048525,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-11,51515903,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2019-12,51505126,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-01,47937585,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-02,46069382,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-03,20851965,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-04,704559,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-05,1169992,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-06,4085327,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-07,18170777,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-08,24729443,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-09,17421706,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-10,13839918,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-11,6253606,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2020-12,8785064,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-01,7628090,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-02,5328232,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-03,6630966,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-04,7939917,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-05,12410738,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-06,21731994,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-07,38402438,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-08,46651791,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-09,41304976,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-10,41320769,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-11,32502377,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2021-12,30505196,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-01,23879468,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-02,26790762,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-03,36675402,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-04,48887921,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-05,56997355,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-06,62515859,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-07,68863229,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-08,70599560,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-09,64564741,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-10,60684373,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-11,43901167,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2022-12,44873706,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU27_2020,2023-01,41966907,p
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-01,56562725,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-02,54931734,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-03,66571114,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-04,75265847,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-05,81427787,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-06,88843730,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-07,94105907,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-08,96031089,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-09,88896925,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-10,80135832,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-11,61726757,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2019-12,61753342,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,EU28,2020-01,57957471,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-01,986500,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-02,967677,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-03,1109121,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-04,1062740,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-05,1136875,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-06,1161346,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-07,1203222,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-08,1141904,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-09,1122394,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-10,1126667,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-11,963090,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2019-12,1134119,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-01,1008229,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-02,960809,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-03,513049,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-04,14690,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-05,24031,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-06,54225,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-07,137366,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-08,164226,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-09,108582,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-10,98126,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-11,88067,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2020-12,100095,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-01,91462,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-02,84090,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-03,84575,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-04,80574,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-05,80019,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-06,126275,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-07,225199,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-08,259350,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-09,279095,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-10,384322,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-11,433895,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2021-12,600540,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-01,409640,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-02,412489,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-03,531898,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-04,559952,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-05,662341,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-06,722761,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-07,807137,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-08,717757,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-09,713723,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-10,736720,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-11,650379,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2022-12,835554,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2023-01,726001,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2023-02,721658,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2023-03,814598,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2023-04,701446,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2023-05,779399,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2023-06,784833,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2023-07,836792,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FI,2023-08,761161,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-01,6880004,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-02,6357831,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-03,7879612,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-04,8703302,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-05,8823897,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-06,9502760,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-07,9687586,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-08,10376744,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-09,9236938,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-10,8538856,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-11,7178778,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2019-12,7213937,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-01,7090650,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-02,6627298,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-03,3448284,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-04,105509,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-05,173909,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-06,692321,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-07,2669090,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-08,3918815,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-09,2733231,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-10,2398686,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-11,901991,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2020-12,1915123,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-01,2045612,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-02,1248302,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-03,1271000,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-04,1183047,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-05,1981588,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-06,3074987,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-07,5147803,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-08,6441544,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-09,5162311,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-10,5135399,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-11,5034624,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2021-12,4827369,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2022-01,3661585,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2022-02,4183391,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2022-03,5587262,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2022-04,6557667,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2022-05,7743859,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2022-06,7815743,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_BRD_ARR,TOTAL,TOT,FR,2022-07,8395768,
